occurences,year,artist
14677,2006,Lily Allen
14642,2006,Jack Johnson
14071,2006,War Of Ages
13975,2006,Steely Dan
13788,2006,Daft Punk
13736,2006,Belle and Sebastian
13637,2006,Breaking Benjamin
13540,2006,Gnarls Barkley
13473,2006,Corinne Bailey Rae
13124,2006,The Weepies
12277,2006,Fergie
12255,2006,Robin Thicke
11855,2006,The Knife
11562,2006,Flogging Molly
11148,2006,Rihanna
11074,2006,Brand New
10723,2006,Eric Church
10277,2006,Evanescence
10148,2006,Citizen Cope
10062,2006,Basshunter
9976,2006,Burial
9831,2006,Alexisonfire
9554,2006,Caribou
9395,2006,Rodrigo y Gabriela
9089,2006,Horse Feathers
9089,2006,Yellowcard
9058,2006,As I Lay Dying
8992,2006,The Mars Volta
8899,2006,Matt Costa
8545,2006,Cat Power
8499,2006,Soldiers of Jah Army
8471,2006,Sugarland
8421,2006,Little People
8256,2006,Bow Wow
8159,2006,Cansei de Ser Sexy
8040,2006,Apocalyptica
7523,2006,Just Jack
7501,2006,The Fratellis
7371,2006,Holy Fuck
7343,2006,Skream
7271,2006,Escape the Fate
7090,2006,Angels & Airwaves
6981,2006,Spoon
6808,2006,Midlake
6808,2006,The Futureheads
6708,2006,Grizzly Bear
6642,2006,The All-American Rejects
6640,2006,Gwen Stefani
6413,2006,Belanova
6345,2006,Charlotte Gainsbourg
6126,2006,Paul Stanley
6115,2006,Saosin
6099,2006,Regina Spektor
6085,2006,Scissor Sisters
6071,2006,Alesana
6021,2006,Beenie Man
5980,2006,Tycho
5929,2006,OK Go
5783,2006,Hot Chip
5627,2006,Electric Light Orchestra
5621,2006,The Sword
5506,2006,Old Crow Medicine Show
5463,2006,Dixie Chicks
5450,2006,The Whitest Boy Alive
5296,2006,Clint Mansell
5266,2006,Julieta Venegas
5245,2006,Ludovico Einaudi
5219,2006,Enigma
5212,2006,Mastodon
5166,2006,The Rapture
5129,2006,The Format
4862,2006,Boys Night Out
4850,2006,Air
4842,2006,Taylor Swift
4703,2006,In Flames
4647,2006,Lamb of God
4645,2006,Dashboard Confessional
4585,2006,Lisa Gerrard
4495,2006,Kimya Dawson
4473,2006,Caliban
4460,2006,Robbie Williams
4322,2006,Jos\u00e9 Gonz\u00e1lez
4277,2006,Nelly Furtado
4171,2006,Rob Zombie
4087,2006,The Devil Wears Prada
4004,2006,Fat Freddy's Drop
3977,2006,The Raconteurs
3954,2006,Booka Shade
3899,2006,The Beatles
3880,2006,Tokyo Police Club
3863,2006,Rhapsody
3861,2006,Bring Me the Horizon
3769,2006,Combichrist
3706,2006,Gustavo Cerati
3704,2006,Naughty By Nature
3682,2006,Gotan Project
3678,2006,Soda Stereo
3667,2006,Senses Fail
3635,2006,Klaxons
3620,2006,Tom Waits
3602,2006,Peaches
3537,2006,Augustana
3533,2006,Ginuwine
3491,2006,Wolfmother
3340,2006,Luis Fonsi
3313,2006,Foo Fighters
3305,2006,Beach House
3300,2006,Bat for Lashes
3287,2006,Yeah Yeah Yeahs
3267,2006,Tenacious D
3213,2006,Mayday Parade
3202,2006,Slightly Stoopid
3176,2006,Ensiferum
3171,2006,Amon Amarth
3135,2006,Trentem\u00f8ller
3117,2006,Patrick Watson
3114,2006,The Strokes
3109,2006,P.O.D.
3107,2006,Anberlin
3104,2006,John Legend
3066,2006,Brett Dennen
3056,2006,Phil Ochs
3045,2006,Hybrid
3040,2006,NOFX
3008,2006,Eagles of Death Metal
2947,2006,Primus
2893,2006,All Shall Perish
2883,2006,KT Tunstall
2841,2006,Sparta
2827,2006,Lemon Jelly
2817,2006,The Decemberists
2815,2006,Moby
2804,2006,Neko Case
2792,2006,Katie Melua
2758,2006,Peeping Tom
2757,2006,Man Man
2724,2006,Thelonious Monk
2704,2006,Laibach
2688,2006,Hoobastank
2673,2006,Andrew Bird
2669,2006,Junior Boys
2665,2006,Rocky Votolato
2650,2006,McFly
2647,2006,Portugal. The Man
2635,2006,Birdy Nam Nam
2634,2006,Keane
2591,2006,Feist
2580,2006,Windsor For The Derby
2492,2006,Cute Is What We Aim For
2485,2006,Emancipator
2445,2006,Blackmore's Night
2437,2006,Massive Attack
2403,2006,Propellerheads
2382,2006,M\u00e4go de Oz
2377,2006,Armin van Buuren
2337,2006,Hyde
2325,2006,Billy Talent
2320,2006,New Found Glory
2316,2006,blink-182
2309,2006,The Acacia Strain
2296,2006,Lady Sovereign
2263,2006,Diablo Swing Orchestra
2260,2006,The Radio Dept.
2245,2006,Madeleine Peyroux
2202,2006,Hellogoodbye
2199,2006,Underoath
2183,2006,Michael Franti & Spearhead
2160,2006,Groundation
2159,2006,Maria Muldaur
2153,2006,Metronomy
2148,2006,Obie Trice
2144,2006,Boards of Canada
2067,2006,Every Avenue
2059,2006,Kellie Pickler
2019,2006,Ferry Corsten
2007,2006,High School Musical
1995,2006,Dirty Pretty Things
1985,2006,Danny Elfman
1948,2006,Lebo M
1933,2006,From First to Last
1933,2006,TV on the Radio
1883,2006,Ray LaMontagne
1859,2006,The Hold Steady
1849,2006,Liars
1847,2006,Camera Obscura
1836,2006,Destroyer
1815,2006,Alice Cooper
1793,2006,Los Fabulosos Cadillacs
1769,2006,Converge
1756,2006,Peter Bjorn and John
1732,2006,Pepper
1722,2006,Misery Signals
1721,2006,Iron Maiden
1700,2006,Three 6 Mafia
1682,2006,Brazilian Girls
1679,2006,Isis
1663,2006,Razorlight
1651,2006,El Perro del Mar
1650,2006,Sufjan Stevens
1646,2006,Bad Brains
1642,2006,Renan Luce
1591,2006,Late Night Alumni
1582,2006,Dustin O'Halloran
1578,2006,Alela Diane
1578,2006,Moloko
1576,2006,Agonoize
1561,2006,Scorpions
1552,2006,RX Bandits
1538,2006,Unearth
1535,2006,K'naan
1507,2006,Anya Marina
1503,2006,Kaolin
1480,2006,Gustavo Santaolalla
1470,2006,Au Revoir Simone
1456,2006,The Magic Numbers
1448,2006,Suicide Commando
1442,2006,Angtoria
1436,2006,Ben Folds Five
1436,2006,J Dilla
1419,2006,Ignite
1412,2006,Plan B
1393,2006,Ben Folds
1370,2006,Someone Still Loves You Boris Yeltsin
1349,2006,Thom Yorke
1348,2006,Gotye
1347,2006,Scar Symmetry
1334,2006,:Wumpscut:
1331,2006,Hess Is More
1326,2006,This Providence
1317,2006,Gorillaz
1306,2006,Eric Clapton
1301,2006,Cocteau Twins
1295,2006,Animal Collective
1293,2006,Halou
1291,2006,Every Time I Die
1284,2006,Lali Puna
1257,2006,Russian Circles
1253,2006,Deathstars
1245,2006,Ben Kweller
1244,2006,Guillemots
1231,2006,Anna Ternheim
1223,2006,Nightmares on Wax
1215,2006,Taking Back Sunday
1211,2006,Los Aut\u00e9nticos Decadentes
1205,2006,Eisbrecher
1185,2006,Oasis
1180,2006,Godsmack
1177,2006,IAMX
1175,2006,Fightstar
1174,2006,Dance Gavin Dance
1163,2006,The Thermals
1160,2006,Conjure One
1155,2006,Lisa Loeb
1146,2006,Snowden
1135,2006,Federico Aubele
1135,2006,Thursday
1107,2006,Kate Havnevik
1105,2006,Jay-Z
1103,2006,Yelle
1078,2006,Cobra Starship
1073,2006,Into Eternity
1066,2006,Richard Ashcroft
1066,2006,Tomte
1061,2006,Toots and The Maytals
1046,2006,Squarepusher
1045,2006,Wyclef Jean
1034,2006,Dirty Vegas
1033,2006,Matisyahu
1031,2006,Ill Ni\u00f1o
1020,2006,Nathan Fake
1004,2006,Soilwork
1002,2006,Xavier Rudd
997,2006,Protest the Hero
994,2006,My Dying Bride
988,2006,Richard Cheese
979,2006,Jan Delay
965,2006,Azam Ali
954,2006,Irie R\u00e9volt\u00e9s
953,2006,Zombie Girl
945,2006,Silverstein
943,2006,Papa Roach
938,2006,Johnny Cash
933,2006,This Will Destroy You
931,2006,Johnossi
926,2006,Macaco
919,2006,Idle Sons
905,2006,DJ Shadow
900,2006,Ayreon
900,2006,I Am Ghost
894,2006,Natiruts
893,2006,S\u00e9bastien Tellier
891,2006,Imogen Heap
888,2006,Amorphis
881,2006,Concrete Blonde
870,2006,Alice in Chains
866,2006,Swan Lake
865,2006,Asobi Seksu
852,2006,The Hush Sound
849,2006,Reel Big Fish
840,2006,Camille
836,2006,America
835,2006,Foy Vance
833,2006,Christina Milian
830,2006,Jel
822,2006,Wir sind Helden
821,2006,Glen Payne
820,2006,Kayo Dot
819,2006,Amos Lee
811,2006,Casiotone for the Painfully Alone
807,2006,The Album Leaf
800,2006,John Martyn
790,2006,Kaizers Orchestra
782,2006,Heaven Shall Burn
779,2006,The Cat Empire
760,2006,Buddy Guy
756,2006,The Pipettes
752,2006,Sido
733,2006,Sarah Brightman
722,2006,Cornelius
721,2006,Emery
715,2006,They Might Be Giants
713,2006,Danko Jones
713,2006,Medi\u00e6val B\u00e6bes
683,2006,Paul Kalkbrenner
683,2006,Trivium
669,2006,The Dear Hunter
657,2006,The Devin Townsend Band
657,2006,Threat Signal
655,2006,Yppah
641,2006,Concord Dawn
641,2006,London Elektricity
640,2006,Bob Dylan
640,2006,Joss Stone
633,2006,Rush
632,2006,T.Love
626,2006,Celtic Woman
626,2006,Motion City Soundtrack
625,2006,Entwine
622,2006,Venetian Snares
621,2006,Red
621,2006,Strapping Young Lad
618,2006,Delerium
608,2006,The Long Blondes
604,2006,Easy Star All-Stars
601,2006,Archie Bronson Outfit
600,2006,Black Stone Cherry
595,2006,Christina Aguilera
595,2006,Dario Marianelli
593,2006,Black Uhuru
591,2006,Ali Farka Tour\u00e9
580,2006,Nouvelle Vague
579,2006,U2
577,2006,Audioslave
577,2006,Cannibal Corpse
576,2006,The Human Abstract
576,2006,The Libertines
573,2006,Meg & Dia
572,2006,Natalie Walker
571,2006,Stone Sour
568,2006,Neaera
566,2006,Mando Diao
558,2006,Atari Teenage Riot
558,2006,Pnau
556,2006,Les Claypool
552,2006,The Aggrolites
552,2006,T\u00fdr
525,2006,MRK1
520,2006,Anti-Flag
519,2006,Sentenced
518,2006,Milburn
518,2006,The Little Willies
517,2006,Finntroll
512,2006,Enslaved
511,2006,Amy Millan
505,2006,Tiga
502,2006,Matchbook Romance
501,2006,Calexico
500,2006,The Kilimanjaro Darkjazz Ensemble
491,2006,Wizo
490,2006,Negur\u0103 Bunget
489,2006,Dead Poetic
487,2006,Slayer
485,2006,Jesse McCartney
485,2006,Napalm Death
483,2006,Aiden
483,2006,Celtic Frost
483,2006,Clipse
482,2006,Greg Laswell
482,2006,Therion
476,2006,Little Man Tate
474,2006,Sigur R\u00f3s
469,2006,G. Love
468,2006,Ariel Pink's Haunted Graffiti
465,2006,Black Moth Super Rainbow
464,2006,Myslovitz
461,2006,A Flock of Seagulls
458,2006,Boxcutter
457,2006,Teddybears
454,2006,Hans Zimmer
453,2006,Elvenking
453,2006,Lunatica
446,2006,Shadows Fall
444,2006,Alamo Race Track
440,2006,Ben Harper
439,2006,The Derek Trucks Band
438,2006,RJD2
435,2006,Superette
433,2006,Kataklysm
432,2006,Element Eighty
428,2006,Bruce Springsteen
428,2006,Prince
428,2006,Set Your Goals
426,2006,The Appleseed Cast
421,2006,The Doors
420,2006,Dog Fashion Disco
419,2006,Kids in Glass Houses
414,2006,Dabrye
412,2006,Nancy Ajram
409,2006,Primal Scream
407,2006,Torture Killer
402,2006,K-OS
401,2006,Scott Grooves
400,2006,65daysofstatic
400,2006,Above & Beyond
399,2006,Love Is All
397,2006,The Automatic
395,2006,Donald McCollum
393,2006,Less Than Jake
392,2006,Dope Stars Inc.
388,2006,Blank & Jones
386,2006,Logistics
379,2006,Shayne Ward
375,2006,Further Seems Forever
374,2006,Across Five Aprils
370,2006,Black Flag
370,2006,Daedelus
368,2006,Bob Marley & The Wailers
368,2006,It Dies Today
365,2006,Isobel Campbell & Mark Lanegan
364,2006,Mudvayne
362,2006,Jurassic 5
355,2006,...And You Will Know Us by the Trail of Dead
351,2006,Tori Amos
350,2006,HammerFall
348,2006,Sibylle Baier
346,2006,Emmylou Harris
345,2006,Sebastian
343,2006,DIR EN GREY
339,2006,The Tough Alliance
338,2006,Echo & the Bunnymen
335,2006,The Blood Brothers
330,2006,Mystery Jets
330,2006,Three Days Grace
326,2006,Helloween
323,2006,Mercan Dede
315,2006,Mario Vazquez
314,2006,As Cities Burn
311,2006,Pavement
309,2006,Ochre
307,2006,Daughtry
301,2006,David Ryan Harris
300,2006,Blur
298,2006,Air Traffic
297,2006,Shpongle
293,2006,In Extremo
293,2006,Primal Fear
291,2006,Muchachito Bombo Infierno
289,2006,Norma Jean
287,2006,Blancmange
285,2006,John Lennon
283,2006,Working For A Nuclear Free City
281,2006,Rosetta
280,2006,Bosse
280,2006,Novembre
280,2006,Suburban Kids with Biblical Names
279,2006,Zero 7
278,2006,The Bouncing Souls
277,2006,James Taylor
274,2006,I'm from Barcelona
272,2006,Bloodhound Gang
270,2006,Black Label Society
268,2006,Katatonia
266,2006,Devin Townsend
266,2006,Firewind
266,2006,Toumani Diabat\u00e9's Symmetric Orchestra
264,2006,Die Apokalyptischen Reiter
264,2006,Sam Roberts
263,2006,Extrawelt
261,2006,Emma Shapplin
260,2006,Smolik
260,2006,The Chameleons
254,2006,Belinda
253,2006,Fad Gadget
253,2006,Yonderboi
252,2006,Boris
252,2006,Desmond Pringle
249,2006,Bonobo
249,2006,Oomph!
249,2006,\u00c9milie Simon
248,2006,Ektomorf
248,2006,Poisonblack
246,2006,Candlebox
244,2006,+44
244,2006,Kyoto Jazz Massive
241,2006,Sunset Rubdown
241,2006,The Concretes
236,2006,Kings of Convenience
236,2006,Kiuas
231,2006,Sally Shapiro
230,2006,Decapitated
226,2006,Ali Farka Tour\u00e9 and Ry Cooder
222,2006,Artesia
221,2006,The Zutons
219,2006,Secos & Molhados
219,2006,The 5.6.7.8's
216,2006,Bleeding Through
216,2006,The Yardbirds
215,2006,The Locos
212,2006,Meshuggah
210,2006,I Am Robot and Proud
209,2006,Beyonc\u00e9
208,2006,Whodini
207,2006,Terranova
206,2006,Anaal Nathrakh
203,2006,The Tallest Man on Earth
203,2006,Waldeck
202,2006,Amiina
202,2006,Steve Vai
198,2006,Joan as Police Woman
197,2006,Jah Cure
197,2006,The Verbrilli Sound
197,2006,Witch
197,2006,Yo La Tengo
193,2006,Cepia
193,2006,Farben Lehre
193,2006,Olivia Ruiz
192,2006,Jason Michael Carroll
192,2006,Stream of Passion
187,2006,Anouar Brahem
186,2006,The Walkmen
185,2006,Feeder
182,2006,The Matches
181,2006,Be Your Own Pet
180,2006,Goose
178,2006,Mortal Love
176,2006,Armand van Helden
175,2006,Me First and the Gimme Gimmes
174,2006,Johnnie Taylor
174,2006,Om
172,2006,mclusky
171,2006,MyGrain
169,2006,Edguy
169,2006,Psapp
168,2006,The Wreckers
167,2006,Dr. Dog
166,2006,Against All Authority
166,2006,Fotos
166,2006,La Dispute
163,2006,Diecast
162,2006,Alif Tree
161,2006,These Arms Are Snakes
159,2006,Kode9 & The Spaceape
158,2006,Dimmu Borgir
158,2006,Pretty Girls Make Graves
158,2006,The Organ
157,2006,Juana Molina
155,2006,Carpathian
153,2006,Benga
150,2006,Marie Serneholt
147,2006,Draconian
147,2006,Faithless
147,2006,Rosetta Stone
146,2006,Placebo
145,2006,Xiu Xiu
143,2006,Morrissey
142,2006,Sawa
141,2006,Borknagar
141,2006,The Falcon
141,2006,Type O Negative
141,2006,Vitalic
137,2006,Beck
136,2006,The Cars
135,2006,Tinariwen
134,2006,Lesi\u00ebm
133,2006,Survivor
131,2006,Dissection
127,2006,Christina St\u00fcrmer
126,2006,Behemoth
126,2006,Hella
125,2006,A Change of Pace
124,2006,Base Ball Bear
124,2006,Fatima Spar und Die Freedom Fries
124,2006,Skinless
123,2006,Jack Off Jill
123,2006,Lullatone
122,2006,Biosphere
121,2006,Ca$his
121,2006,Edenbridge
121,2006,Have Heart
121,2006,Pornopop
121,2006,Sonic Boom Six
121,2006,Sparklehorse
120,2006,Scarling.
120,2006,Talkdemonic
119,2006,Rotersand
118,2006,Machinae Supremacy
117,2006,Left Lane Cruiser
116,2006,Jazzamor
116,2006,Red Hot Chili Peppers
114,2006,Broadcast
113,2006,Lafee
109,2006,Verjnuarmu
108,2006,Beth Orton
108,2006,Juli
108,2006,Light This City
107,2006,Belphegor
106,2006,Panzer AG
106,2006,Tactical Sekt
101,2006,Drumcorps
101,2006,Empyrium
101,2006,Timo R\u00e4is\u00e4nen
101,2006,Wolfchant
99,2006,Ruoska
97,2006,Sasha
96,2006,Moonspell
95,2006,Laroque
94,2006,Kavinsky
94,2006,Lifelover
93,2006,M\u00e1ire Brennan
92,2006,Catamenia
92,2006,Jeff Alexander
92,2006,Justin Timberlake
92,2006,Rome
91,2006,Noumena
89,2006,Strike Anywhere
88,2006,Shout Out Louds
87,2006,Exodus
86,2006,Cattle Decapitation
86,2006,Green Carnation
86,2006,Kylesa
86,2006,Raised Fist
86,2006,Sodom
85,2006,Ellen Allien
83,2006,Atreyu
83,2006,Bathory
83,2006,Cult of Luna
83,2006,Luciano Pavarotti
83,2006,Voo Voo
82,2006,The Lawrence Arms
81,2006,Charlotte Church
80,2006,Lucinda Williams
79,2006,Badly Drawn Boy
79,2006,Caesars
79,2006,ELLEGARDEN
79,2006,Jessica Simpson
78,2006,Andru Donalds
78,2006,Band of Horses
78,2006,Mouth of the Architect
78,2006,Novika
78,2006,Vibrasphere
77,2006,Karunesh
77,2006,Lo-Fi-Fnk
77,2006,The Flaming Lips
76,2006,Cascada
76,2006,Mokoma
75,2006,Blinded Colony
75,2006,Department of Eagles
75,2006,The Ocean
74,2006,Archive
74,2006,Satyricon
73,2006,Para One
73,2006,Silverchair
72,2006,Graveworm
72,2006,Wolves in the Throne Room
70,2006,The Feeling
69,2006,Goo Goo Dolls
69,2006,The Cranberries
66,2006,Nightwish
66,2006,Suicide Silence
65,2006,Agalloch
63,2006,I
63,2006,Luomo
62,2006,Kollektiv Turmstrasse
61,2006,Morningwood
61,2006,Theodor Bastard
61,2006,Tunng
60,2006,Arcturus
60,2006,Graham Coxon
58,2006,Basement Jaxx
57,2006,I Love You But I've Chosen Darkness
56,2006,Sonic Youth
56,2006,Tanlines
55,2006,Arno Cost & Arias
55,2006,As We Fight
55,2006,Terror
53,2006,Darkthrone
53,2006,Rabia Sorda
53,2006,Seabound
52,2006,Fujiya & Miyagi
51,2006,Aes Dana
51,2006,Elis
51,2006,Greeley Estates
51,2006,My Chemical Romance
49,2006,Diana Krall
49,2006,Milanese
49,2006,Quarion
48,2006,Paradise Lost
47,2006,Architects
46,2006,Angus & Julia Stone
46,2006,Bad Astronaut
46,2006,David Gilmour
46,2006,Otis Redding
45,2006,Capleton
45,2006,Lionel Richie
45,2006,Sick of It All
44,2006,He Is Legend
43,2006,Shugo Tokumaru
43,2006,Usher
42,2006,Silbermond
42,2006,Wiz Khalifa
41,2006,Simian Mobile Disco
41,2006,The Band
40,2006,Ashram
40,2006,Country Joe & The Fish
40,2006,Max\u00efmo Park
39,2006,Arcade Fire
39,2006,M. Ward
39,2006,Marcom\u00e9
38,2006,Bo Diddley
38,2006,Mat Kearney
38,2006,Rebelution
37,2006,Diablo
37,2006,Marvin Pontiac
37,2006,Petey Pablo
36,2006,Isabelle Antena
36,2006,James Newton Howard
36,2006,P!nk
35,2006,Herbert
34,2006,Biohazard
34,2006,DJ Hazard
34,2006,Olli Schulz & der Hund Marie
34,2006,Saves the Day
34,2006,Scann-Tec
33,2006,Skank
33,2006,Tap Tap
33,2006,Textures
32,2006,Claude VonStroke
32,2006,Incubus
32,2006,John Cale
32,2006,Lordi
31,2006,Alice Russell
31,2006,Sarah Blasko
31,2006,The Prize Fighter Inferno
31,2006,Ziggy x
30,2006,Pet Shop Boys
29,2006,Les N\u00e9gresses Vertes
29,2006,Roy Orbison
29,2006,The Byrds
29,2006,iio
29,2006,k.d. lang
28,2006,13th Floor Elevators
28,2006,Contemporary Noise Quintet
28,2006,Don Caballero
28,2006,Fine Young Cannibals
28,2006,Kultur Shock
27,2006,Che Sudaka
27,2006,MF DOOM
27,2006,Paris Hilton
27,2006,Steve Reich
26,2006,Babyshambles
26,2006,Chavela Vargas
26,2006,Dioxyde
26,2006,Four Tet
26,2006,Monolake
26,2006,Teena Marie
25,2006,Black Messiah
25,2006,Heartthrob
25,2006,Hello Saferide
25,2006,Q Project
25,2006,The Future Sound of London
24,2006,Dagoba
24,2006,Islands
24,2006,Moneybrother
24,2006,The Ordinary Boys
24,2006,Wilki
23,2006,Jah Mason
23,2006,Soil
20,2006,Donna De Lory
20,2006,Suffocation
20,2006,Tapes 'n Tapes
19,2006,Ania
19,2006,Current 93
19,2006,Hilary Duff
19,2006,Technoir
19,2006,The Jam
19,2006,The Number Twelve Looks Like You
18,2006,Bal-Sagoth
18,2006,Boys Like Girls
18,2006,The Duke Spirit
17,2006,Ihsahn
16,2006,Bent
16,2006,Muse
16,2006,Mylo
16,2006,Terrorizer
16,2006,Theatre of Tragedy
15,2006,Anoice
15,2006,Falconer
15,2006,Killswitch Engage
15,2006,Luna
15,2006,R\u00f6yksopp
14,2006,Blind Guardian
14,2006,Cut Chemist
14,2006,Ter\u00e4sbetoni
14,2006,Tool
13,2006,Andy McKee
13,2006,Depeche Mode
13,2006,Hooverphonic
13,2006,Tomas Andersson
13,2006,mind.in.a.box
12,2006,Art of Dying
12,2006,Axel Bartsch
12,2006,Britney Spears
12,2006,DMX
12,2006,Living Colour
12,2006,Madsen
12,2006,Minus 8
12,2006,Syncopix
12,2006,The West Coast Pop Art Experimental Band
11,2006,Death Cab for Cutie
11,2006,James Figurine
11,2006,Jet
11,2006,Limewax
11,2006,The Allman Brothers Band
11,2006,The Berzerker
11,2006,We Are Scientists
10,2006,Dilated Peoples
10,2006,Elvis Costello
10,2006,Hatcha & Benga
10,2006,Revolting Cocks
10,2006,Robert Plant
10,2006,Serge Gainsbourg
10,2006,Sheryl Crow
9,2006,Das Ich
9,2006,David Thomas Broughton
9,2006,Icon of Coil
9,2006,Lupe Fiasco
9,2006,Max Richter
9,2006,Unter Null
8,2006,Jay-Jay Johanson
8,2006,Poets of the Fall
8,2006,Tamia
8,2006,XV
7,2006,Billie Holiday
7,2006,Collective Soul
7,2006,Craig Morgan
7,2006,Dan Hill
7,2006,Eternal Tears of Sorrow
7,2006,Infadels
7,2006,Khlyst
7,2006,Paolo Nutini
7,2006,Sonata Arctica
7,2006,Sugarcult
7,2006,The B Foundation
7,2006,The Rifles
7,2006,deadmau5
6,2006,Camille Saint-Sa\u00ebns
6,2006,Coldcut
6,2006,Darlene Love
6,2006,Fatboy Slim
6,2006,Juliette and the Licks
6,2006,Loscil
6,2006,Mutemath
6,2006,Pete Murray
6,2006,Pulsedriver
6,2006,Steve Earle
6,2006,Stolen Babies
5,2006,Fields of the Nephilim
5,2006,Fobia
5,2006,James Blake
5,2006,Johnny Truant
5,2006,Kaskade
5,2006,The Black Angels
5,2006,The Damned
5,2006,The Haunted
5,2006,Tom Jones
4,2006,Chris Brown
4,2006,Dawn of Ashes
4,2006,Doof
4,2006,Matthew Dear
4,2006,Ratos De Por\u00e3o
4,2006,SPK
4,2006,Skillet
4,2006,Wolf Parade
3,2006,Bitter:Sweet
3,2006,Black Sun Empire
3,2006,Global Experience
3,2006,Hypocrisy
2,2006,All That Remains
2,2006,Amethystium
2,2006,An Albatross
2,2006,Disciple
2,2006,Gandalf
2,2006,Joe Satriani
2,2006,Lacuna Coil
2,2006,Madrugada
2,2006,Nickel Creek
2,2006,The Smiths
2,2006,Violator
1,2006,A Hawk and a Hacksaw
1,2006,Antony Parviainen
1,2006,B. Fleischmann
1,2006,Deutsch Nepal
1,2006,Esbj\u00f6rn Svensson Trio
1,2006,Ewun
1,2006,Holly Brook
1,2006,Jakob
1,2006,Josh Groban
1,2006,Kasia Stankiewicz
1,2006,Loreena McKennitt
1,2006,Paul Oakenfold
1,2006,SuidAkrA
1,2006,The Holloways
54149,2005,Third Eye Blind
48235,2005,Arcade Fire
43111,2005,The Octopus Project
39282,2005,Pixies
38428,2005,Coldplay
34561,2005,Creedence Clearwater Revival
27519,2005,Gorillaz
27388,2005,Daft Punk
26205,2005,Slim Thug
25369,2005,Sigur R\u00f3s
23581,2005,The New Pornographers
22125,2005,Jason Aldean
19981,2005,Flyleaf
19798,2005,Amos Lee
19228,2005,Jack Johnson
17841,2005,System of a Down
17717,2005,MAE
16920,2005,Foo Fighters
15100,2005,Holy Fuck
14824,2005,Bloc Party
14225,2005,LCD Soundsystem
14176,2005,Apocalyptica
13744,2005,Antony and the Johnsons
12305,2005,A Day to Remember
12194,2005,Rammstein
11254,2005,R\u00f6yksopp
11225,2005,Audioslave
11224,2005,The White Stripes
11216,2005,M83
10684,2005,Beck
10345,2005,Bright Eyes
10246,2005,Jack's Mannequin
9963,2005,She Wants Revenge
9521,2005,Slightly Stoopid
9492,2005,Vitalic
8903,2005,Metric
8528,2005,Broken Social Scene
8513,2005,Dropkick Murphys
8163,2005,The Decemberists
8060,2005,The Mars Volta
7975,2005,Michael Bubl\u00e9
7820,2005,Four Tet
7810,2005,Elton John
7767,2005,Bloodhound Gang
7656,2005,Enya
7632,2005,CKY
7537,2005,Thievery Corporation
7416,2005,Common
7280,2005,Damian Marley
7202,2005,Black Eyed Peas
7114,2005,KT Tunstall
6901,2005,Mogwai
6430,2005,Angelzoom
6424,2005,Shpongle
6323,2005,Queens of the Stone Age
6134,2005,Kate Bush
6012,2005,Death from Above 1979
5975,2005,Young Money
